@xmlns,@xmlns:xsi,@xsi:type,uid,codeType,libelle,libelleEdition,libelleAbrege,libelleAbrev,viMoDe,organeParent,chambre,regime,legislature,regimeJuridique,siteInternet,nombreReunionsAnnuelles,secretariat,listePays,positionPolitique,preseance,couleurAssociee
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaireInternational,PO733452,GA,France-Tunisie,de France-Tunisie,Tunisie,TUN,"{'dateDebut': None, 'dateAgrement': '2017-07-19', 'dateFin': None}",,,5ème République,15,,,,"{'secretaire01': 'Mme Leyla Arslan', 'secretaire02': None}",{'paysRef': 'GOP756540'},,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO753283,CNPE,Commission d'enquête sur l'égal accès aux soins des Français sur l'ensemble du territoire et sur l'efficacité des politiques publiques mises en œuvre pour lutter contre la désertification médicale en milieux rural et urbain,de la commission d'enquête sur l'égal accès aux soins des Français sur l'ensemble du territoire et sur l'efficacité des politiques publiques mises en œuvre pour lutter contre la désertification médicale en milieux rural et urbain,Commission d'enquête sur l'égal accès aux soins des Français,CESOINS,"{'dateDebut': '2018-03-13', 'dateAgrement': None, 'dateFin': '2018-07-19'}",,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO746935,GE,Francophonie,,FRANCOPHONIE,FRANCOPHON,"{'dateDebut': None, 'dateAgrement': '2017-12-20', 'dateFin': None}",,,5ème République,15,,,,"{'secretaire01': 'M. Alexandre Michel', 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaireInternational,PO733297,GA,France-Azerbaïdjan,de France-Azerbaïdjan,Azerbaïdjan,AZE,"{'dateDebut': None, 'dateAgrement': '2017-07-19', 'dateFin': None}",,,5ème République,15,,,,"{'secretaire01': 'M. Thierry Deilhes', 'secretaire02': None}",{'paysRef': 'GOP756482'},,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO775878,CMP,Commission mixte paritaire chargée de proposer un texte sur les dispositions restant en discussion du projet de loi portant diverses dispositions d'adaptation au droit de l'Union européenne en matière économique et financière,de la commission mixte paritaire chargée de proposer un texte sur les dispositions restant en discussion du projet de loi portant diverses dispositions d'adaptation au droit de l'union européenne en matière économique et financière,DDADUE,3196,"{'dateDebut': '2020-10-08', 'dateAgrement': None, 'dateFin': '2020-11-18'}",,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO746957,GE,Gens du voyage,GENS DU VOYAGE,GENS DU VOYAGE,GENSVOYAGE,"{'dateDebut': None, 'dateAgrement': '2017-12-20', 'dateFin': None}",,,5ème République,15,,,,"{'secretaire01': 'Mme Anaïs Polycarpe', 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO784795,MISINFO,"Evaluation de la loi du 10 septembre 2018 pour une immigration maîtrisée, un droit d'asile effectif et une intégration réussie","de la mission d'information sur l'évaluation de la loi du 10 septembre 2018 pour une immigration maîtrisée, un droit d'asile effectif et une intégration réussie",Evaluation de la loi du 10 septembre 2018,IMMIGRASIL,"{'dateDebut': '2021-07-07', 'dateAgrement': None, 'dateFin': '2022-01-11'}",PO59051,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO760003,MISINFO,Mission d'information sur le droit international humanitaire à l'épreuve des conflits,de la,Le droit international humanitaire à l'épreuve des conflits,DROIT,"{'dateDebut': '2018-10-17', 'dateAgrement': None, 'dateFin': '2019-12-04'}",PO59047,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExtraParlementaire_type,PO60210,ORGEXTPARL,Commission des comptes de la sécurité sociale,de la Commission des comptes de la sécurité sociale,"Sécurité sociale, comptes",67,"{'dateDebut': '1979-03-22', 'dateAgrement': None, 'dateFin': None}",,,5ème République,,Article L. 114-1 du code de la sécurité sociale,"http://www.securite-sociale.fr/Membres-de-la-CCSS,259",2,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExtraParlementaire_type,PO422375,ORGEXTPARL,Comité des usagers du réseau routier national,du Comité des usagers du réseau routier national,Réseau routier national,255,"{'dateDebut': '2009-09-08', 'dateAgrement': None, 'dateFin': None}",,,5ème République,,Article L. 121-4 du code de la voirie routière,,4,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExterne_Type,PO759815,MINISTERE,"Ministère auprès du ministre de l'économie et des finances et du ministre de l'action et des comptes publics, chargé du numérique","auprès du ministre de l'économie et des finances et du ministre de l'action et des comptes publics, chargé du numérique",Numérique,NUM,"{'dateDebut': '2018-10-17', 'dateAgrement': None, 'dateFin': '2019-03-27'}",PO725688,,,,,,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaireInternational,PO733107,GA,France-Tchèque (République),de France-Tchèque (République),Tchèque (République),TCHE,"{'dateDebut': None, 'dateAgrement': '2017-07-19', 'dateFin': None}",,,5ème République,15,,,,"{'secretaire01': 'M. Charles Boriaud', 'secretaire02': None}",{'paysRef': 'GOP756407'},,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO780015,MISINFO,Mission d'évaluation des lois du 15 septembre 2017 pour la confiance dans la vie politique,évaluation des lois du 15 septembre 2017 pour la confiance dans la vie politique,Confiance dans la vie politique,CONFPOL,"{'dateDebut': '2021-01-27', 'dateAgrement': None, 'dateFin': None}",PO59051,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO781995,MISINFO,Mission d'information sur la préparation à la haute intensité,de la mission d'information sur la préparation à la haute intensité,Préparation à la haute intensité,PREHAUTINT,"{'dateDebut': '2021-03-10', 'dateAgrement': None, 'dateFin': '2022-02-16'}",PO59046,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO756661,CMP,Commission mixte paritaire chargée de proposer un texte sur les dispositions restant en discussion du projet de loi relatif à la programmation militaire pour les années 2019 à 2025 et portant diverses dispositions intéressant la défense,de la commission mixte paritaire chargée de proposer un texte sur les dispositions restant en discussion du projet de loi relatif à la programmation militaire pour les années 2019 à 2025 et portant diverses dispositions intéressant la défense,Programmation militaire pour les années 2019 à 2025,659,"{'dateDebut': '2018-05-30', 'dateAgrement': None, 'dateFin': '2018-06-28'}",,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExtraParlementaire_type,PO273730,ORGEXTPARL,Observatoire de la sécurité des moyens de paiement,de l'Observatoire de la sécurité des moyens de paiement,Cartes de paiement,187,"{'dateDebut': '2002-05-02', 'dateAgrement': None, 'dateFin': None}",,,5ème République,,Article L. 141-4 du code monétaire et financier,https://www.banque-france.fr/stabilite-financiere/observatoire-de-la-securite-des-moyens-de-paiement,3,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO755391,CMP,Commission mixte paritaire chargée de proposer un texte sur les dispositions restant en discussion du projet de loi relatif à l’élection des représentants au Parlement européen,de la commission mixte paritaire chargée de proposer un texte sur les dispositions restant en discussion du projet de loi relatif à l’élection des représentants au Parlement européen,Élections des représentants au Parlement européen,539,"{'dateDebut': '2018-04-12', 'dateAgrement': None, 'dateFin': '2018-05-23'}",,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO783558,MISINFO,"Mission d'information sur les perspectives économiques des jeunes Français : logement et précarité chez les étudiants, les apprentis et les jeunes actifs","de la mission d'information sur les perspectives économiques des jeunes Français : logement et précarité chez les étudiants, les apprentis et les jeunes actifs.",MI LOGT ET PRECARITE JEUNES,MI LOGPREC,"{'dateDebut': '2021-06-01', 'dateAgrement': None, 'dateFin': None}",PO419610,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExterne_Type,PO744098,MINISTERE,"Secrétariat d'État, auprès du ministre de l'économie et des finances",", auprès du ministre de l'économie et des finances",Économie et finances (Mme la SE),ECO,"{'dateDebut': '2017-11-25', 'dateAgrement': None, 'dateFin': '2018-10-16'}",PO725688,,,,,,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO763009,MISINFO,Mission d’application de la loi n° 2017-1839 du 30 décembre 2017 mettant fin à la recherche ainsi qu’à l’exploitation des hydrocarbures et portant diverses dispositions relatives à l’énergie et à l’environnement,,application loi n° 2017-1839 mettant fin aux hydrocarbures,HYDROCARBU,"{'dateDebut': '2019-03-05', 'dateAgrement': None, 'dateFin': '2019-04-12'}",PO419865,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO757118,MISINFOPRE,Mission d'information sur la révision de la loi relative à la bioéthique,de la mission d'information sur la révision de la loi relative à la bioéthique,Révision de la loi bioéthique,BIOETHIQUE,"{'dateDebut': '2018-06-12', 'dateAgrement': None, 'dateFin': '2019-01-15'}",,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO765825,CMP,Commission mixte paritaire chargée de proposer un texte sur les dispositions restant en discussion du projet de loi l'orientation des mobilités,de la commission mixte paritaire chargée de proposer un texte sur les dispositions restant en discussion du projet de loi d'orientation des mobilités,Orientation des mobilités,1831,"{'dateDebut': '2019-06-19', 'dateAgrement': None, 'dateFin': '2019-11-19'}",,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO767135,MISINFO,Mission d'information sur la gestion des conflits d'usage en situation de pénurie d'eau,de la mission d'information sur la gestion des conflits d'usage en situation de pénurie d'eau,Gestion conflits pénurie d'eau,PÉNURIEEAU,"{'dateDebut': '2019-09-18', 'dateAgrement': None, 'dateFin': '2020-06-04'}",PO419865,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExtraParlementaire_type,PO422874,ORGEXTPARL,Comité de surveillance des investissements d'avenir,du Comité de surveillance des investissements d'avenir,Investissements d'avenir,259,"{'dateDebut': '2010-01-22', 'dateAgrement': None, 'dateFin': None}",,,5ème République,,Article 8 de la loi n° 2010-237 du 9 mars 2010,https://www.gouvernement.fr/comite-de-surveillance-4012,3,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO418736,API,Délégation française à l'Assemblée parlementaire de la Méditerranée,de la délégation française à l'Assemblée parlementaire de la Méditerranée,Assemblée parlementaire de la Méditerranée,APM,"{'dateDebut': '2009-03-19', 'dateAgrement': None, 'dateFin': None}",,,5ème République,,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,GroupePolitique_type,PO730964,GP,La République en Marche,du groupe La République en Marche,LaREM,LAREM,"{'dateDebut': '2017-06-27', 'dateAgrement': None, 'dateFin': None}",,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,Majoritaire,1,#702A82
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,GroupePolitique_type,PO767217,GP,"UDI, Agir et Indépendants","du groupe UDI, Agir et Indépendants",UDI-AGIR,UDI-A-I,"{'dateDebut': '2019-09-28', 'dateAgrement': None, 'dateFin': '2020-05-25'}",,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,Minoritaire,5,#94B7E1
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaireInternational,PO733537,GA,France-Bulgarie,de France-Bulgarie,Bulgarie,BULG,"{'dateDebut': None, 'dateAgrement': '2017-07-19', 'dateFin': None}",,,5ème République,15,,,,"{'secretaire01': 'M. Thierry Deilhes', 'secretaire02': None}",{'paysRef': 'GOP756403'},,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO762383,MISINFOCOM,Mission d'information commune sur les perturbateurs endocriniens présents dans les contenants en plastique,de la mission d'information commune sur les perturbateurs endocriniens présents dans les contenants en plastique,Perturbateurs endocriniens dans les contenants en plastique,MICENDOCRI,"{'dateDebut': '2018-09-26', 'dateAgrement': None, 'dateFin': '2019-12-04'}",,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaireInternational,PO732934,GA,France-Singapour,de France-Singapour,Singapour,SING,"{'dateDebut': None, 'dateAgrement': '2017-07-19', 'dateFin': None}",,,5ème République,15,,,,"{'secretaire01': 'M. Bertrand de Cordovez', 'secretaire02': None}",{'paysRef': 'GOP756462'},,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaireInternational,PO733122,GA,France-Chili,de France-Chili,Chili,CHIL,"{'dateDebut': None, 'dateAgrement': '2017-07-19', 'dateFin': None}",,,5ème République,15,,,,"{'secretaire01': 'Mme Charline Renaud', 'secretaire02': None}",{'paysRef': 'GOP756568'},,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaireInternational,PO733527,GA,France-Andorre,de France-Andorre,Andorre,AND,"{'dateDebut': None, 'dateAgrement': '2017-07-19', 'dateFin': None}",,,5ème République,15,,,,"{'secretaire01': 'M. Thierry Bernard', 'secretaire02': None}",{'paysRef': 'GOP756420'},,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExtraParlementaire_type,PO60255,ORGEXTPARL,Conseil d'administration de l'Agence pour l'enseignement français à l'étranger,du conseil d'administration de l'Agence pour l'enseignement français à l'étranger,Enseignement français à l'étranger,115,"{'dateDebut': '1990-07-06', 'dateAgrement': None, 'dateFin': None}",,,5ème République,,Article L. 452-6 du code de l'éducation,http://www.aefe.fr/aefe/organigramme/organigramme-de-laefe-conseil-dadministration-ca,,,,,,
